id|id_os|id_user|id_proc|id_neti_list|rel_port_list|type|listening_ip_list|port|status|pid|neti_list|user|uid|dst_ip|dst_port
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-50240|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|50240|TIME_WAIT||lo|root|0|127.0.0.1|38328
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-55921|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|55921|TIME_WAIT||lo|root|0|127.0.0.1|45144
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-54463|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|54463|TIME_WAIT||lo|root|0|127.0.0.1|43052
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-58358|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|58358|TIME_WAIT||lo|root|0|127.0.0.1|41878
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38810|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38810|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-33856|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|33856|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-55665|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|55665|TIME_WAIT||lo|root|0|127.0.0.1|36752
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-56486|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|56486|TIME_WAIT||lo|root|0|127.0.0.1|60108
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-54816|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|54816|TIME_WAIT||lo|root|0|127.0.0.1|49963
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-39900|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|39900|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38699|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|38699|TIME_WAIT||lo|root|0|127.0.0.1|36956
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60056|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|60056|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36814|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36814|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43691|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|43691|TIME_WAIT||lo|root|0|127.0.0.1|39840
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-39860|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|39860|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37808|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|37808|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-49608|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|49608|TIME_WAIT||lo|root|0|127.0.0.1|48866
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-UDP6-868|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-32|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-8749|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-ens33,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-docker0,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-veth3bb2716,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-veth9717b9d,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-vethc458591,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-veth6526785||UDP6|::1,fe80::dea8:bcd4:67a4:1821%ens33,fe80::42:9fff:fe55:8f49%docker0,fe80::42:17ff:feb7:f5d5%br-3399037f4388,fe80::f4b5:d5ff:fe84:364d%veth3bb2716,fe80::84aa:35ff:fef8:ff63%veth9717b9d,fe80::4495:d0ff:fef3:be20%vethc458591,fe80::1059:a4ff:fe60:535a%veth6526785|868|NONE|8749.0|lo,ens33,docker0,br-3399037f4388,veth3bb2716,veth9717b9d,vethc458591,veth6526785|rpc|32||
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34952|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|34952|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37288|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|37288|TIME_WAIT||lo|root|0|127.0.0.1|59322
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-49154|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|49154|TIME_WAIT||lo|root|0|127.0.0.1|49126
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-58639|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|58639|TIME_WAIT||lo|root|0|127.0.0.1|45598
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-56398|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|56398|TIME_WAIT||lo|root|0|127.0.0.1|35908
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-35874|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|35874|TIME_WAIT||lo|root|0|127.0.0.1|55912
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36854|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36854|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43029|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|43029|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38898|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38898|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38904|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38904|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-58273|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|58273|TIME_WAIT||lo|root|0|127.0.0.1|33688
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-57102|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|57102|TIME_WAIT||lo|root|0|127.0.0.1|35594
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-46004|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|46004|TIME_WAIT||lo|root|0|127.0.0.1|49572
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36778|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36778|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44078|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|44078|TIME_WAIT||lo|root|0|127.0.0.1|42036
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-51675|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|51675|TIME_WAIT||lo|root|0|127.0.0.1|37814
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43438|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|43438|TIME_WAIT||lo|root|0|127.0.0.1|55352
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44440|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|44440|TIME_WAIT||lo|root|0|127.0.0.1|43178
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44648|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|44648|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43934|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|43934|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-47368|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|47368|TIME_WAIT||lo|root|0|127.0.0.1|47766
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44471|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|44471|TIME_WAIT||lo|root|0|127.0.0.1|57030
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38916|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38916|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-56021|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|56021|TIME_WAIT||lo|root|0|127.0.0.1|49504
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60160|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|60160|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37631|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|37631|TIME_WAIT||lo|root|0|127.0.0.1|38458
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-58018|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|58018|TIME_WAIT||lo|root|0|127.0.0.1|60574
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38332|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|38332|TIME_WAIT||lo|root|0|127.0.0.1|38656
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53934|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53934|TIME_WAIT||lo|root|0|127.0.0.1|44424
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44572|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|44572|TIME_WAIT||lo|root|0|127.0.0.1|60292
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-47324|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|47324|TIME_WAIT||lo|root|0|127.0.0.1|56132
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-39890|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|39890|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38578|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|38578|TIME_WAIT||lo|root|0|127.0.0.1|60810
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-51626|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|51626|TIME_WAIT||lo|root|0|127.0.0.1|56322
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36413|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|36413|TIME_WAIT||lo|root|0|127.0.0.1|52606
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-39792|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|39792|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-35893|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|35893|TIME_WAIT||lo|root|0|127.0.0.1|48516
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43088|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|43088|TIME_WAIT||lo|root|0|127.0.0.1|45498
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37954|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|37954|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34888|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|34888|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-40804|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|40804|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60154|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|60154|TIME_WAIT||lo|root|0|127.0.0.1|34580
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-55735|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|55735|TIME_WAIT||lo|root|0|127.0.0.1|54064
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38838|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38838|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-51160|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|51160|TIME_WAIT||lo|root|0|127.0.0.1|44574
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59672|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59672|TIME_WAIT||lo|root|0|127.0.0.1|50528
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53738|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53738|TIME_WAIT||lo|root|0|127.0.0.1|34281
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53956|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53956|TIME_WAIT||lo|root|0|127.0.0.1|48084
